book_id,character_id,name,gender,Opmer,Opmer,Opmer,
128,2,Mirjam,2,,,,
128,3,Klara,2,,,,
128,4,Roberto,1,,,,
128,5,Joyce,2,,,,
128,6,Jean,1,,,,
128,7,Lucy,2,,,,
128,8,Philip,1,,,,
128,9,Gerard,1,,,,
128,10,Gina,2,,,,
128,11,Johann,1,,,,
128,12,Rita,2,,,,
128,13,Fred,1,,,,
128,14,Truus,2,,,,
128,15,Jantine,2,,,,
128,16,Peter,1,,,,
128,17,Maria,2,,,,
128,18,Hugo,1,,,,
128,19,Moes,1,,,,
128,20,Angus,1,,,,
128,21,Nondo,1,,,,
129,1,Matti,1,,,,
129,2,Albert,1,,,,
129,3,Johan,1,,,,
129,4,Mark,1,,,,
129,5,Elize,2,,,,
129,6,Jaap,1,,,,
129,7,Wilkes,2,,,,
129,8,George,1,,,,
129,9,Ansje,2,,,,
129,10,Monica,2,,,,
129,11,Jantje,1,,,,
129,12,Tony,1,,,,
129,13,Egbert,1,,,,
129,14,Helena,2,,,,
129,15,Kathie,2,,,,
129,16,Mathilde,2,,,,
129,17,Peter,1,,,,
129,18,Hans,1,,,,
129,19,Onno,1,,,,
129,20,Kevelkin,2,Niet in script,,,
130,1,Han,1,,,,
130,2,Bertus,1,,,,
130,3,Harold,1,,,,
130,4,Hilda,2,,,,
130,5,Billy,1,,,,
130,6,Kennedy,1,Historisch,,,
130,7,Elza,2,,,,
130,8,Mabel,2,,,,
130,9,Kroutchov,1,Historisch,,,
130,10,Castro,1,Historisch,,,
130,11,Eric,1,,,,
130,12,Sidney,1,,,,
130,13,Clark,1,,,,
130,14,Deborah,2,,,,
130,15,Carla,2,,,,
130,16,Lydia,2,,,,
131,1,Frederik Schothorst,1,,,,
131,2,Catootje,2,,,,
131,3,Clement Helema,1,,,,
131,4,Albertus Schimmel,1,,,,
131,5,Van den Donck,1,,,,
131,6,Agaath,2,,,,
131,7,Alfons van Dussen,1,,,,
131,8,Willem van Oranje,1,,,,
131,9,Vermaelen,1,,,,
131,10,Sientje,2,,,,
131,11,Jurgen Frederiks,1,,,,
131,12,Charles Cammingha,1,,,,
131,13,Van Davelaer,1,,,,
131,14,Lems,1,,,,
131,15,Kobus,1,,,,
131,16,Bertha,2,,,,
131,17,Hannes,1,,,,
131,18,Catharina Cammingha-van den Donck,2,Om ruis bij Charles Cammingha te voorkomen,,,
131,19,Geurt van Dolderen,1,,,,
132,1,Leo,1,,,,
132,2,Rieneke,2,,,,
132,3,Roger,1,,,,
132,4,Koen,1,,,,
132,5,Jolanda Lund,2,,,,
132,6,Josientje,2,,,,
132,7,Janneke,2,,,,
132,8,Atte Struweel,1,,,,
132,9,Truus,2,,,,
132,10,Kees,1,,,,
132,11,Jan,1,,,,
132,12,Tom,1,,,,
132,13,Mevrouw Stormerdam,2,,,,
132,14,Peter,1,,,,
132,15,Nooike Stormerdam,2,Niet in Script,,,
132,16,Annèt Struweel,2,Niet in Script,,,
133,1,Ik,2,,,,
133,2,Johan,1,,,,
133,3,Jaap,1,,,,
133,4,Kees,1,,,,
133,5,Martine,2,,,,
133,6,Simone,2,,,,
133,7,Odile,2,,,,
133,8,Lucie,2,,,,
133,9,Johanna,2,,,,
133,10,Jules,1,,,,
133,11,Nadine,2,,,,
133,12,Magda,2,,,,
133,13,Arlette,2,,,,
133,14,Monique,2,,,,
133,15,Madame Pruvost,2,,,,
133,16,Madame Huquet,2,,,,
133,17,Felix,1,,,,
133,18,Renard,1,,,,
133,19,Alain,1,,,,
133,20,Marlies,2,,,,
133,21,Raymonde,1,,,,
133,22,Roland,1,,,,
134,1,Leonard,1,,,,
134,2,Henri,1,,,,
134,3,Maarten,1,,,,
134,4,Frits,1,,,,
134,5,Laura,2,,,,
134,6,Marja,2,,,,
134,7,Henk,1,,,,
134,8,Freek,1,,,,
134,9,Jan,1,,,,
134,10,Joost,1,,,,
134,11,Herman,1,,,,
134,12,Alfred,1,,,,
134,13,Luciano,1,,,,
135,1,Ivo,1,,,,
135,2,Van de Weert,1,Spaties,,,
135,3,Hartley,1,,,,
135,4,Henriëtte,2,,,,
136,1,Jaap Verdongen,1,Jaap Senior,,,
136,2,Martien Verdongen,2,,,,
136,3,Japie,1,Jaap Junior,,,
136,4,Nol,1,,,,
136,5,Nola,2,,,,
136,6,Joke Verdongen,2,,,,
136,7,Ruurd,1,,,,
136,8,Rienk,1,,,,
136,9,Ally,2,Spaties,,,
136,10,Coba,2,,,,
136,11,Anne-Mieke,2,,,,
136,12,Holthuysen,1,,,,
136,13,Jacob,1,,,,
136,14,Bertha,2,,,,
137,1,Van der Loeff,1,,,,
137,2,Reinier,1,,,,
137,3,Igor,1,,,,
137,4,Haya,2,,,,
137,5,Otto,1,,,,
137,6,Verkerk,1,,,,
137,7,Paul,1,,,,
137,8,Jan Hagel,1,,,,
137,9,Verkoeien,1,,,,
137,10,Beerman,1,,,,
137,11,Peters,1,,,,
137,12,Van Dantzig,1,,,,
137,13,Van Wayen,1,,,,
137,14,Frank,1,,,,
137,15,Kees,1,,,,
137,16,Kooljager,1,,,,
138,1,Herman Willemse,1,,,,
138,2,Dora Terbraak,2,,,,
138,3,Jacquelien,2,,,,
138,4,Bert,1,,,,
138,5,Rolf,1,,,,
138,6,Lena,2,,,,
138,7,Krijn Duba,1,,,,
138,8,Annelies,2,,,,
138,9,Andries,1,,,,
138,10,Jesse,1,,,,
139,1,David,1,,,,
139,2,Ria,2,,,,
139,3,Bram Terzake,1,,,,
139,4,juffrouw Francois,2,,,,
139,5,Truida,2,,,,
140,1,Maurice Dhondt,1,,,,
140,2,Etienne,1,,,,
140,3,Marianne,2,,,,
140,4,André,1,,,,
140,5,Piet,1,,,,
140,6,Suzanne,2,,,,
140,7,Huguette,2,,,,
140,8,Bonny,2,,,,
140,9,Darja,2,,,,
140,10,Edmond,1,,,,
141,1,Sluyser,1,,,,
141,2,Sally Noach,1,,,,
141,3,Johnny,1,,,,
141,4,Janus,1,,,,
141,5,Paulus Potter,1,,,,
141,6,Churchill,1,,,,
141,7,Gerbrandy,1,,,,
141,8,Koningin Wilhelmina,2,,,,
141,9,Rudolf Hess,1,,,,
141,10,Jan Schweyk,1,,,,
142,1,Wolters,1,,,,
142,2,Kramer,1,,,,
142,3,Vermeulen,1,,,,
142,4,Wouter Storm,1,,,,
142,5,Paul,1,,,,
142,6,Van Maurik,1,,,,
142,7,Westerhof,1,,,,
142,8,Van den Bergh,1,,,,
142,9,Wigman,1,,,,
142,10,Bret,1,,,,
142,11,Colman,1,,,,
143,1,Staad,1,,,,
143,2,Hermann Becker,1,,,,
143,3,Tan,1,,,,
143,4,Elsa,2,,,,
143,5,Carmen,2,,,,
143,6,Sonya,2,,,,
143,7,Irmgard,2,,,,
143,8,Maria Luisa,2,,,,
143,9,Mina,2,,,,
144,1,Mobsie,2,,,,
144,2,Gustl,1,,,,
144,3,Egbert,1,,,,
144,4,Louis Gompers,1,,,,
144,5,Henri,1,,,,
144,6,Handsome,1,,,,
144,7,Jos,1,,,,
144,8,Franziskus,1,,,,
144,9,Luitpold Agnello,1,,,,
144,10,Karla,2,,,,
144,11,Witiko,1,,,,
144,12,Felix,1,,,,
145,1,Carl,1,,,,
145,2,Titia,2,,,,
145,3,Ludwig,1,,,,
145,4,Maxie,1,,,,
145,5,Bacchus,1,,,,
145,6,Mario,1,,,,
145,7,Ad,1,,,,
145,8,Pignatelli,1,,,,
145,9,Lalla,2,,,,
145,10,Elisabeth,2,,,,
145,11,Dorothy,2,,,,
146,1,Geerte,2,,,,
146,2,Josua,1,,,,
146,3,Nehemia,1,,,,
146,4,Gabriël,1,,,,
146,5,Loys,1,,,,
146,6,Jehoeda,1,,,,
146,7,Joost,1,,,,
147,1,Jan,1,,,,
147,2,Jacob,1,,,,
147,3,Louis,1,,,,
147,4,Frits,1,,,,
147,5,juffrouw Vink,2,,,,
147,6,Elly,2,,,,
147,7,Huib,1,,,,
147,8,Paul,1,,,,
147,9,Peter,1,,,,
147,10,mijn broer,1,,,,
148,1,Wisent,1,,,,
148,2,de Man,1,,,,
148,3,Tidenka,2,,,,
148,4,Ambar,1,,,,
148,5,Ilmandach,1,,,,
148,6,Dzenok,1,,,,
148,7,Phytoimo,1,,,,
148,8,Anajala,2,,,,
148,9,Iridoena,2,,,,
148,10,Doengil,1,,,,
148,11,Ihma,2,,,,
148,12,Ambardoso,1,,,,
148,13,Jaropy,1,,,,
148,14,Bethinda,2,,,,
148,15,Sersiopello,1,,,,
149,1,Levka,2,,,,
149,2,Dander,1,,,,
149,3,Dahud,1,,,,
149,4,Madame Despard,2,,,,
150,1,Akijn,1,,,,
150,2,Arie,1,,,,
150,3,Izak,1,,,,
150,4,Paap,1,,,,
150,5,Opa,1,,,,
150,6,Cathalijne,2,,,,
150,7,Johannes,1,,,,
150,8,Henk,1,,,,
150,9,zijn moeder,2,,,,
150,10,Jan Loof,1,,,,
151,1,B.,1,,,,
151,2,Van der Pol,1,,,,
151,3,Eikel,1,,,,
151,4,Pol,1,,,,
151,5,vader,1,,,,
151,6,moeder,2,,,,
151,7,de luitenant,1,,,,
152,1,de leraar,1,,,,
152,2,Crabbe,1,,,,
152,3,Sandra,2,,,,
152,4,Korneel,1,,,,
152,5,Keukeleire,1,,,,
152,6,Elizabeth,2,,,,
152,7,Richard,1,,,,
152,8,Alice,2,,,,
152,9,Berthold,1,,,,
152,10,Fredine,2,,,,
152,11,Alessandra,2,,,,
152,12,Sprange,1,,,,
153,1,Eric,1,,,,
153,2,Elly,2,,,,
153,3,Van Grouw,1,,,,
153,4,Ans,1,,,,
153,5,Bettie,2,,,,
153,6,De Spin,1,,,,
153,7,Peter,1,,,,
153,8,Rozier,1,,,,
153,9,Paul,1,,,,
154,1,Maarten,1,,,,
154,2,Paul,1,,,,
154,3,Klaas,1,,,,
154,4,Rosalie,2,,,,
154,5,Hans,1,,,,
154,6,David,1,,,,
154,7,Henriette,2,,,,
154,8,Nicolien,2,,,,
154,9,Hettie,2,,,,
154,10,Stanley,1,,,,
154,11,Toos,2,,,,
154,12,Louis,1,,,,
154,13,Flap,1,,,,
154,14,Bertie,2,,,,
154,15,Landman,1,,,,
154,16,Nicolaas,1,,,,
154,17,Frits,1,,,,
154,18,Trees,2,,,,
155,1,Ik,1,,,,
155,2,Tania,2,,,,
155,3,Betty,2,,,,
155,4,Arletta,2,,,,
155,5,Lea,2,,,,
155,6,Walter,1,,,,
